,imageId,task1,classnum
15156,26379,pants,1
15157,26382,dress,1
15158,26383,dress,1
15159,26386,outerwear,1
15160,26387,shoe,1
15161,26388,dress,1
15162,26389,outerwear,1
15163,26390,pants,1
15164,26392,dress,1
15165,26395,pants,1
15166,26396,dress,1
15167,26397,pants,1
15168,26398,dress,1
15169,26401,outerwear,1
15170,26402,outerwear,1
15171,26403,dress,1
15172,26404,pants,1
15173,26405,outerwear,1
15174,26407,outerwear,1
15175,26408,outerwear,1
15176,26409,dress,1
15177,26410,outerwear,1
15178,26411,pants,1
15179,26412,outerwear,1
15180,26413,outerwear,1
15181,26415,shoe,1
15182,26416,outerwear,1
15183,26417,pants,1
15184,26419,outerwear,1
15185,26421,shoe,1
15186,26422,outerwear,1
15187,26423,outerwear,1
15188,26425,dress,1
15189,26427,pants,1
15190,26428,pants,1
15191,26431,dress,1
15192,26433,pants,1
15193,26434,dress,1
15194,26435,dress,1
15195,26436,pants,1
15196,26439,outerwear,1
15197,26440,pants,1
15198,26442,dress,1
15199,26445,shoe,1
15200,26447,dress,1
15201,26448,dress,1
15202,26450,pants,1
15203,26451,shoe,1
15204,26452,pants,1
15205,26455,shoe,1
15206,26457,dress,1
15207,26458,outerwear,1
15208,26459,dress,1
15209,26460,pants,1
15210,26461,shoe,1
15211,26462,pants,1
15212,26463,dress,1
15213,26464,pants,1
15214,26466,pants,1
15215,26467,dress,1
15216,26470,outerwear,1
15217,26474,outerwear,1
15218,26476,pants,1
15219,26477,pants,1
15220,26478,shoe,1
15221,26479,shoe,1
15222,26480,pants,1
15223,26481,dress,1
15224,26483,pants,1
15225,26484,shoe,1
15226,26488,outerwear,1
15227,26489,pants,1
15228,26490,dress,1
15229,26491,shoe,1
15230,26492,pants,1
15231,26493,shoe,1
15232,26494,dress,1
15233,26496,dress,1
15234,26497,dress,1
15235,26498,pants,1
15236,26503,pants,1
15237,26506,shoe,1
15238,26507,pants,1
15239,26508,shoe,1
15240,26510,dress,1
15241,26512,pants,1
15242,26514,outerwear,1
15243,26516,dress,1
15244,26519,outerwear,1
15245,26520,dress,1
15246,26521,pants,1
15247,26523,outerwear,1
15248,26524,outerwear,1
15249,26525,outerwear,1
15250,26526,dress,1
15251,26527,shoe,1
15252,26528,pants,1
15253,26530,dress,1
15254,26531,outerwear,1
15255,26533,outerwear,1
15256,26535,shoe,1
15257,26536,pants,1
15258,26537,dress,1
15259,26539,pants,1
15260,26540,pants,1
15261,26543,dress,1
15262,26545,dress,1
15263,26547,shoe,1
15264,26548,outerwear,1
15265,26549,outerwear,1
15266,26550,outerwear,1
15267,26551,dress,1
15268,26555,pants,1
15269,26562,shoe,1
15270,26564,outerwear,1
15271,26565,dress,1
15272,26567,shoe,1
15273,26569,outerwear,1
15274,26571,dress,1
15275,26572,dress,1
15276,26573,outerwear,1
15277,26574,dress,1
15278,26576,pants,1
15279,26577,dress,1
15280,26578,outerwear,1
15281,26579,outerwear,1
15282,26582,pants,1
15283,26584,pants,1
15284,26587,dress,1
15285,26590,shoe,1
15286,26592,dress,1
15287,26593,outerwear,1
15288,26594,dress,1
15289,26597,dress,1
15290,26600,dress,1
15291,26601,dress,1
15292,26602,dress,1
15293,26604,outerwear,1
15294,26605,outerwear,1
15295,26607,pants,1
15296,26609,outerwear,1
15297,26611,outerwear,1
15298,26612,dress,1
15299,26616,outerwear,1
15300,26617,outerwear,1
15301,26618,dress,1
15302,26619,dress,1
15303,26620,shoe,1
15304,26621,dress,1
15305,26625,pants,1
15306,26627,pants,1
15307,26628,shoe,1
15308,26629,outerwear,1
15309,26631,dress,1
15310,26633,pants,1
15311,26634,outerwear,1
15312,26635,pants,1
15313,26636,pants,1
15314,26637,dress,1
15315,26638,dress,1
15316,26639,pants,1
15317,26640,pants,1
15318,26641,outerwear,1
15319,26646,dress,1
15320,26647,pants,1
15321,26650,outerwear,1
15322,26651,dress,1
15323,26652,pants,1
15324,26654,pants,1
15325,26655,outerwear,1
15326,26656,pants,1
15327,26657,dress,1
15328,26658,outerwear,1
15329,26660,dress,1
15330,26663,shoe,1
15331,26664,outerwear,1
15332,26666,dress,1
15333,26668,outerwear,1
15334,26671,pants,1
15335,26672,outerwear,1
15336,26673,dress,1
15337,26675,dress,1
15338,26679,pants,1
15339,26680,pants,1
15340,26685,shoe,1
15341,26686,pants,1
15342,26688,dress,1
15343,26690,pants,1
15344,26691,dress,1
15345,26692,shoe,1
15346,26695,outerwear,1
15347,26696,dress,1
15348,26698,pants,1
15349,26699,pants,1
15350,26700,pants,1
15351,26701,dress,1
15352,26702,shoe,1
15353,26704,shoe,1
15354,26705,outerwear,1
15355,26706,dress,1
15356,26707,dress,1
15357,26708,outerwear,1
15358,26709,shoe,1
15359,26710,dress,1
15360,26712,pants,1
15361,26714,dress,1
15362,26715,dress,1
15363,26716,outerwear,1
15364,26719,dress,1
15365,26720,outerwear,1
15366,26721,outerwear,1
15367,26722,pants,1
15368,26724,dress,1
15369,26725,dress,1
15370,26726,shoe,1
15371,26727,dress,1
15372,26730,pants,1
15373,26732,dress,1
15374,26733,outerwear,1
15375,26734,outerwear,1
15376,26735,dress,1
15377,26736,pants,1
15378,26737,pants,1
15379,26739,pants,1
15380,26740,outerwear,1
15381,26741,dress,1
15382,26742,shoe,1
15383,26743,pants,1
15384,26746,dress,1
15385,26749,outerwear,1
15386,26753,pants,1
15387,26754,pants,1
15388,26755,dress,1
15389,26756,dress,1
15390,26757,shoe,1
15391,26758,shoe,1
15392,26759,outerwear,1
15393,26761,pants,1
15394,26765,dress,1
15395,26768,outerwear,1
15396,26769,outerwear,1
15397,26770,outerwear,1
15398,26771,outerwear,1
15399,26773,shoe,1
15400,26774,outerwear,1
15401,26775,shoe,1
15402,26779,pants,1
15403,26781,pants,1
15404,26783,pants,1
15405,26786,dress,1
15406,26787,dress,1
15407,26788,outerwear,1
15408,26791,shoe,1
15409,26793,pants,1
15410,26794,dress,1
15411,26796,outerwear,1
15412,26797,outerwear,1
15413,26798,dress,1
15414,26799,shoe,1
15415,26800,pants,1
15416,26803,outerwear,1
15417,26804,shoe,1
15418,26805,dress,1
15419,26806,dress,1
15420,26807,pants,1
15421,26808,outerwear,1
15422,26809,dress,1
15423,26810,shoe,1
15424,26811,outerwear,1
15425,26815,outerwear,1
15426,26817,shoe,1
15427,26818,shoe,1
15428,26820,pants,1
15429,26822,dress,1
15430,26830,dress,1
15431,26831,dress,1
15432,26835,outerwear,1
15433,26838,outerwear,1
15434,26841,dress,1
15435,26843,outerwear,1
15436,26845,pants,1
15437,26847,outerwear,1
15438,26849,outerwear,1
15439,26850,shoe,1
15440,26851,pants,1
15441,26852,pants,1
15442,26858,shoe,1
15443,26860,shoe,1
15444,26862,outerwear,1
15445,26864,shoe,1
15446,26865,dress,1
15447,26866,outerwear,1
15448,26868,dress,1
15449,26871,shoe,1
15450,26872,dress,1
15451,26875,outerwear,1
15452,26876,outerwear,1
15453,26879,outerwear,1
15454,26884,pants,1
15455,26885,shoe,1
15456,26887,shoe,1
15457,26891,pants,1
15458,26892,outerwear,1
15459,26893,outerwear,1
15460,26896,pants,1
15461,26898,shoe,1
15462,26899,outerwear,1
15463,26902,pants,1
15464,26903,pants,1
15465,26906,dress,1
15466,26907,dress,1
15467,26908,shoe,1
15468,26910,dress,1
15469,26911,dress,1
15470,26912,outerwear,1
15471,26913,pants,1
15472,26915,dress,1
15473,26916,shoe,1
15474,26918,outerwear,1
15475,26919,shoe,1
15476,26920,outerwear,1
15477,26921,pants,1
15478,26922,outerwear,1
15479,26923,dress,1
15480,26924,shoe,1
15481,26925,pants,1
15482,26926,shoe,1
15483,26927,outerwear,1
15484,26929,pants,1
15485,26930,outerwear,1
15486,26931,pants,1
15487,26933,dress,1
15488,26934,dress,1
15489,26937,dress,1
15490,26938,pants,1
15491,26939,pants,1
15492,26940,dress,1
15493,26941,pants,1
15494,26942,shoe,1
15495,26943,dress,1
15496,26946,dress,1
15497,26947,dress,1
15498,26948,outerwear,1
15499,26950,dress,1
15500,26951,outerwear,1
15501,26952,shoe,1
15502,26954,shoe,1
15503,26955,pants,1
15504,26956,outerwear,1
15505,26957,outerwear,1
15506,26960,pants,1
15507,26965,shoe,1
15508,26967,outerwear,1
15509,26970,dress,1
15510,26971,outerwear,1
15511,26974,outerwear,1
15512,26975,dress,1
15513,26976,dress,1
15514,26977,outerwear,1
15515,26979,outerwear,1
15516,26983,dress,1
15517,26984,dress,1
15518,26985,pants,1
15519,26988,shoe,1
15520,26989,dress,1
15521,26990,dress,1
15522,26992,outerwear,1
15523,26994,pants,1
15524,26995,dress,1
15525,26996,dress,1
15526,26998,dress,1
15527,26999,pants,1
15528,27007,outerwear,1
15529,27008,outerwear,1
15530,27010,outerwear,1
15531,27011,outerwear,1
15532,27012,outerwear,1
15533,27013,outerwear,1
15534,27014,dress,1
15535,27016,shoe,1
15536,27018,pants,1
15537,27019,dress,1
15538,27021,pants,1
15539,27022,outerwear,1
15540,27023,shoe,1
15541,27024,dress,1
15542,27025,shoe,1
15543,27026,dress,1
15544,27027,dress,1
15545,27028,pants,1
15546,27030,pants,1
15547,27031,outerwear,1
15548,27033,outerwear,1
15549,27034,pants,1
15550,27035,shoe,1
15551,27037,dress,1
15552,27038,outerwear,1
15553,27039,shoe,1
15554,27040,pants,1
15555,27041,pants,1
15556,27042,pants,1
15557,27045,dress,1
15558,27047,shoe,1
15559,27048,pants,1
15560,27049,dress,1
15561,27050,outerwear,1
15562,27052,dress,1
15563,27053,pants,1
15564,27054,dress,1
15565,27057,dress,1
15566,27058,dress,1
15567,27059,dress,1
15568,27060,outerwear,1
15569,27061,dress,1
15570,27063,pants,1
15571,27065,outerwear,1
15572,27068,outerwear,1
15573,27069,dress,1
15574,27070,dress,1
15575,27073,dress,1
15576,27074,dress,1
15577,27075,dress,1
15578,27076,dress,1
15579,27077,dress,1
15580,27078,dress,1
15581,27079,shoe,1
15582,27082,dress,1
15583,27086,outerwear,1
15584,27091,dress,1
15585,27092,shoe,1
15586,27093,dress,1
15587,27094,pants,1
15588,27095,outerwear,1
15589,27097,pants,1
15590,27098,pants,1
15591,27102,dress,1
15592,27103,dress,1
15593,27105,dress,1
15594,27106,pants,1
15595,27107,dress,1
15596,27109,shoe,1
15597,27111,pants,1
15598,27112,shoe,1
15599,27114,dress,1
15600,27115,dress,1
15601,27117,dress,1
15602,27120,pants,1
15603,27122,pants,1
15604,27124,shoe,1
15605,27126,outerwear,1
15606,27131,dress,1
15607,27134,outerwear,1
15608,27135,outerwear,1
15609,27136,outerwear,1
15610,27137,shoe,1
15611,27138,dress,1
15612,27139,dress,1
15613,27140,pants,1
15614,27141,pants,1
15615,27142,pants,1
15616,27143,pants,1
15617,27144,outerwear,1
15618,27146,outerwear,1
15619,27147,outerwear,1
15620,27148,shoe,1
15621,27150,outerwear,1
15622,27151,dress,1
15623,27154,outerwear,1
15624,27157,dress,1
15625,27158,dress,1
15626,27159,outerwear,1
15627,27162,dress,1
15628,27163,pants,1
15629,27164,pants,1
15630,27168,outerwear,1
15631,27169,pants,1
15632,27170,dress,1
15633,27171,dress,1
15634,27172,outerwear,1
15635,27173,pants,1
15636,27174,dress,1
15637,27175,dress,1
15638,27176,pants,1
15639,27177,pants,1
15640,27178,outerwear,1
15641,27180,pants,1
15642,27181,dress,1
15643,27183,outerwear,1
15644,27187,pants,1
15645,27188,outerwear,1
15646,27189,shoe,1
15647,27192,pants,1
15648,27194,dress,1
15649,27196,shoe,1
15650,27198,outerwear,1
15651,27199,outerwear,1
15652,27202,dress,1
15653,27203,pants,1
15654,27204,outerwear,1
15655,27205,dress,1
15656,27206,outerwear,1
15657,27207,outerwear,1
15658,27208,dress,1
15659,27211,dress,1
15660,27212,shoe,1
15661,27213,outerwear,1
15662,27214,shoe,1
15663,27215,pants,1
15664,27216,shoe,1
15665,27217,shoe,1
15666,27218,outerwear,1
15667,27219,dress,1
15668,27224,dress,1
15669,27225,shoe,1
15670,27226,outerwear,1
15671,27227,dress,1
15672,27231,pants,1
15673,27235,outerwear,1
15674,27236,outerwear,1
15675,27238,pants,1
15676,27239,dress,1
15677,27242,outerwear,1
15678,27244,outerwear,1
15679,27245,outerwear,1
15680,27246,outerwear,1
15681,27249,shoe,1
15682,27251,shoe,1
15683,27252,pants,1
15684,27253,pants,1
15685,27255,pants,1
15686,27256,shoe,1
15687,27257,shoe,1
15688,27259,pants,1
15689,27260,shoe,1
15690,27261,dress,1
15691,27263,outerwear,1
15692,27265,outerwear,1
15693,27266,outerwear,1
15694,27269,outerwear,1
15695,27270,dress,1
15696,27272,dress,1
15697,27274,outerwear,1
15698,27275,pants,1
15699,27276,pants,1
15700,27278,shoe,1
15701,27279,pants,1
15702,27280,dress,1
15703,27282,dress,1
15704,27284,pants,1
15705,27287,dress,1
15706,27288,outerwear,1
15707,27289,shoe,1
15708,27290,dress,1
15709,27292,shoe,1
15710,27295,outerwear,1
15711,27298,outerwear,1
15712,27300,shoe,1
15713,27301,pants,1
15714,27304,pants,1
15715,27307,dress,1
15716,27309,dress,1
15717,27310,dress,1
15718,27311,dress,1
15719,27314,pants,1
15720,27315,dress,1
15721,27318,pants,1
15722,27320,outerwear,1
15723,27321,pants,1
15724,27322,dress,1
15725,27325,dress,1
15726,27326,pants,1
15727,27327,outerwear,1
15728,27330,dress,1
15729,27332,dress,1
15730,27333,shoe,1
15731,27334,dress,1
15732,27337,dress,1
15733,27338,pants,1
15734,27340,dress,1
15735,27343,pants,1
15736,27344,outerwear,1
15737,27347,outerwear,1
15738,27350,dress,1
15739,27352,dress,1
15740,27353,pants,1
15741,27354,dress,1
15742,27356,dress,1
15743,27357,outerwear,1
15744,27358,pants,1
15745,27359,pants,1
15746,27360,dress,1
15747,27363,outerwear,1
15748,27364,pants,1
15749,27366,dress,1
15750,27367,outerwear,1
15751,27368,shoe,1
15752,27369,dress,1
15753,27370,outerwear,1
15754,27372,pants,1
15755,27373,dress,1
15756,27374,pants,1
15757,27375,dress,1
15758,27376,pants,1
15759,27378,dress,1
15760,27382,dress,1
15761,27383,dress,1
15762,27384,outerwear,1
15763,27385,dress,1
15764,27386,outerwear,1
15765,27388,pants,1
15766,27389,outerwear,1
15767,27390,shoe,1
15768,27391,pants,1
15769,27393,pants,1
15770,27395,dress,1
15771,27398,dress,1
15772,27401,outerwear,1
15773,27402,dress,1
15774,27404,pants,1
15775,27405,dress,1
15776,27407,pants,1
15777,27410,outerwear,1
15778,27411,pants,1
15779,27415,outerwear,1
15780,27417,pants,1
15781,27418,shoe,1
15782,27419,outerwear,1
15783,27421,pants,1
15784,27424,dress,1
15785,27427,outerwear,1
15786,27428,pants,1
15787,27430,outerwear,1
15788,27431,outerwear,1
15789,27433,shoe,1
15790,27434,pants,1
15791,27435,dress,1
15792,27436,dress,1
15793,27439,pants,1
15794,27440,dress,1
15795,27441,dress,1
15796,27442,pants,1
15797,27443,dress,1
15798,27444,outerwear,1
15799,27446,pants,1
15800,27447,dress,1
15801,27450,outerwear,1
15802,27451,outerwear,1
15803,27452,pants,1
15804,27453,dress,1
15805,27454,outerwear,1
15806,27456,outerwear,1
15807,27457,pants,1
15808,27458,dress,1
15809,27459,pants,1
15810,27460,pants,1
15811,27462,dress,1
15812,27465,outerwear,1
15813,27466,dress,1
15814,27468,pants,1
15815,27471,pants,1
15816,27473,outerwear,1
15817,27474,pants,1
15818,27475,shoe,1
15819,27476,dress,1
15820,27477,pants,1
15821,27479,outerwear,1
15822,27480,shoe,1
15823,27481,dress,1
15824,27483,pants,1
15825,27485,dress,1
15826,27487,pants,1
15827,27488,dress,1
15828,27489,dress,1
15829,27490,dress,1
15830,27492,dress,1
15831,27493,outerwear,1
15832,27494,dress,1
15833,27495,dress,1
15834,27499,pants,1
15835,27500,dress,1
15836,27501,outerwear,1
15837,27502,pants,1
15838,27504,pants,1
15839,27505,shoe,1
15840,27507,outerwear,1
15841,27508,outerwear,1
15842,27509,pants,1
15843,27512,pants,1
15844,27515,dress,1
15845,27521,outerwear,1
15846,27522,pants,1
15847,27524,dress,1
15848,27525,dress,1
15849,27527,outerwear,1
15850,27529,dress,1
15851,27530,outerwear,1
15852,27531,pants,1
15853,27533,outerwear,1
15854,27534,dress,1
15855,27536,pants,1
15856,27537,dress,1
15857,27545,shoe,1
15858,27547,shoe,1
15859,27548,pants,1
15860,27550,dress,1
15861,27551,pants,1
15862,27552,pants,1
15863,27553,outerwear,1
15864,27554,outerwear,1
15865,27557,pants,1
15866,27559,pants,1
15867,27561,dress,1
15868,27562,pants,1
15869,27563,outerwear,1
15870,27565,shoe,1
15871,27568,dress,1
15872,27573,outerwear,1
15873,27574,pants,1
15874,27575,dress,1
15875,27577,pants,1
15876,27578,outerwear,1
15877,27580,outerwear,1
15878,27582,shoe,1
15879,27584,dress,1
15880,27585,outerwear,1
15881,27586,pants,1
15882,27587,shoe,1
15883,27590,pants,1
15884,27593,shoe,1
15885,27594,dress,1
15886,27597,dress,1
15887,27598,dress,1
15888,27600,outerwear,1
15889,27602,outerwear,1
15890,27603,pants,1
15891,27604,pants,1
15892,27605,dress,1
15893,27606,dress,1
15894,27607,outerwear,1
15895,27608,outerwear,1
15896,27611,pants,1
15897,27612,shoe,1
15898,27613,dress,1
15899,27614,pants,1
15900,27615,pants,1
15901,27616,dress,1
15902,27618,dress,1
15903,27620,outerwear,1
15904,27621,outerwear,1
15905,27623,shoe,1
15906,27624,dress,1
15907,27625,shoe,1
15908,27626,dress,1
15909,27627,outerwear,1
15910,27628,shoe,1
15911,27630,outerwear,1
15912,27631,dress,1
15913,27633,pants,1
15914,27636,outerwear,1
15915,27637,shoe,1
15916,27638,shoe,1
15917,27640,dress,1
15918,27641,pants,1
15919,27642,pants,1
15920,27643,pants,1
15921,27647,outerwear,1
15922,27648,outerwear,1
15923,27649,outerwear,1
15924,27650,outerwear,1
15925,27652,pants,1
15926,27653,pants,1
15927,27654,shoe,1
15928,27656,shoe,1
15929,27657,outerwear,1
15930,27658,dress,1
15931,27660,shoe,1
15932,27661,shoe,1
15933,27665,outerwear,1
15934,27666,dress,1
15935,27667,pants,1
15936,27668,pants,1
15937,27669,dress,1
15938,27671,dress,1
15939,27672,pants,1
15940,27676,pants,1
15941,27678,dress,1
15942,27680,pants,1
15943,27684,pants,1
15944,27685,outerwear,1
15945,27687,pants,1
15946,27688,dress,1
15947,27690,shoe,1
15948,27692,pants,1
15949,27695,dress,1
15950,27696,outerwear,1
15951,27697,pants,1
15952,27701,dress,1
15953,27702,outerwear,1
15954,27704,shoe,1
15955,27706,shoe,1
15956,27709,dress,1
15957,27712,shoe,1
15958,27713,dress,1
15959,27714,dress,1
15960,27717,dress,1
15961,27718,pants,1
15962,27721,shoe,1
15963,27723,outerwear,1
15964,27724,pants,1
15965,27726,pants,1
15966,27728,shoe,1
15967,27729,outerwear,1
15968,27730,outerwear,1
15969,27731,dress,1
15970,27732,pants,1
15971,27734,pants,1
15972,27735,outerwear,1
15973,27736,dress,1
15974,27737,shoe,1
15975,27738,outerwear,1
15976,27741,pants,1
15977,27742,dress,1
15978,27743,outerwear,1
15979,27744,shoe,1
15980,27746,outerwear,1
15981,27747,outerwear,1
15982,27750,dress,1
15983,27752,outerwear,1
15984,27753,pants,1
15985,27755,dress,1
15986,27757,outerwear,1
15987,27758,dress,1
15988,27759,dress,1
15989,27761,pants,1
15990,27762,shoe,1
15991,27764,shoe,1
15992,27765,dress,1
15993,27766,outerwear,1
15994,27767,dress,1
15995,27768,dress,1
15996,27769,pants,1
15997,27770,dress,1
15998,27771,shoe,1
15999,27774,dress,1
16000,27775,pants,1
16001,27777,outerwear,1
16002,27780,pants,1
16003,27782,dress,1
16004,27783,dress,1
16005,27784,outerwear,1
16006,27785,outerwear,1
16007,27786,dress,1
16008,27787,dress,1
16009,27789,pants,1
16010,27791,dress,1
16011,27794,pants,1
16012,27795,dress,1
16013,27796,pants,1
16014,27797,pants,1
16015,27798,pants,1
16016,27801,shoe,1
16017,27802,shoe,1
16018,27803,pants,1
16019,27807,shoe,1
16020,27808,outerwear,1
16021,27809,dress,1
16022,27810,dress,1
16023,27811,dress,1
16024,27813,outerwear,1
16025,27815,shoe,1
16026,27816,dress,1
16027,27820,dress,1
16028,27821,pants,1
16029,27822,pants,1
16030,27823,dress,1
16031,27824,shoe,1
16032,27825,outerwear,1
16033,27826,dress,1
16034,27827,pants,1
16035,27829,outerwear,1
16036,27830,dress,1
16037,27831,pants,1
16038,27832,shoe,1
16039,27833,dress,1
16040,27834,dress,1
16041,27835,pants,1
16042,27836,shoe,1
16043,27837,outerwear,1
16044,27838,dress,1
16045,27839,shoe,1
16046,27840,dress,1
16047,27841,dress,1
16048,27842,shoe,1
16049,27843,dress,1
16050,27847,dress,1
16051,27850,dress,1
16052,27853,shoe,1
16053,27854,outerwear,1
16054,27855,outerwear,1
16055,27857,pants,1
16056,27858,dress,1
16057,27860,shoe,1
16058,27862,outerwear,1
16059,27863,shoe,1
16060,27864,outerwear,1
16061,27872,pants,1
16062,27873,outerwear,1
16063,27874,dress,1
16064,27877,shoe,1
16065,27878,pants,1
16066,27882,outerwear,1
16067,27884,pants,1
16068,27885,dress,1
16069,27887,shoe,1
16070,27888,pants,1
16071,27889,dress,1
16072,27891,dress,1
16073,27892,dress,1
16074,27893,outerwear,1
16075,27894,shoe,1
16076,27895,outerwear,1
16077,27896,outerwear,1
16078,27897,pants,1
16079,27898,shoe,1
16080,27899,dress,1
16081,27900,dress,1
16082,27901,pants,1
16083,27904,dress,1
16084,27910,pants,1
16085,27912,pants,1
16086,27913,pants,1
16087,27914,dress,1
16088,27916,shoe,1
16089,27917,pants,1
16090,27918,outerwear,1
16091,27921,dress,1
16092,27922,dress,1
16093,27923,pants,1
16094,27924,outerwear,1
16095,27925,dress,1
16096,27928,pants,1
16097,27929,pants,1
16098,27932,pants,1
16099,27933,pants,1
16100,27934,pants,1
16101,27935,outerwear,1
16102,27937,pants,1
16103,27938,dress,1
16104,27939,outerwear,1
16105,27940,pants,1
16106,27943,outerwear,1
16107,27944,outerwear,1
16108,27945,pants,1
16109,27946,outerwear,1
16110,27947,outerwear,1
